Event_ID,Event_Date,Source_Name,Source_Sectors,Source_Country,Event_Text,CAMEO_Code,Intensity,Target_Name,Target_Sectors,Target_Country,Story_ID,Sentence_Number,Publisher,City,District,Province,Country,Latitude,Longitude,CAMEO_Code_Modified
17471139,2011-07-15,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12845807,1,Xinhua News Agency,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17471140,2011-07-15,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12845807,4,Xinhua News Agency,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17471459,2011-07-15,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12846307,1,Agence France-Presse,,,,Egypt,30.0626,31.2497,141
17471461,2011-07-15,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate for leadership change,1411,-6.5,Domestic Affairs (Egypt),"Executive,Government,Interior / Home Ministry",Egypt,12846307,5,Agence France-Presse,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,1411
17471460,2011-07-15,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Police (Egypt),"Government,Police",Egypt,12846307,5,Agence France-Presse,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
17471462,2011-07-15,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12846307,6,Agence France-Presse,Suez,,As Suways,Egypt,29.9737,32.5263,141
17471541,2011-07-15,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12846435,1,Associated Press Newswires,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17471717,2011-07-15,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12846753,2,BBC Monitoring Middle East,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17471839,2011-07-15,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Conduct strike or boycott,143,-6.5,Unspecified Actor,Unspecified,,12847478,6,Cape Times,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,143
17474588,2011-07-16,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12848024,1,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17474589,2011-07-16,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12848024,2,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17474590,2011-07-16,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12848024,6,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17474622,2011-07-16,Activist (Egypt),"Human Rights NGOs,Nongovernmental Organizations / Activists,Nongovernmental Organization (International),Human Rights IGOs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12848072,1,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17474727,2011-07-16,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12848236,5,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17474832,2011-07-16,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12848369,2,Xinhua News Agency,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17476045,2011-07-17,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12848254,3,Bangkok Post,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17476412,2011-07-17,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12849033,4,Agence France-Presse,,,,Egypt,30.0626,31.2497,141
17476413,2011-07-17,Activist (Egypt),"Human Rights NGOs,Nongovernmental Organizations / Activists,Nongovernmental Organization (International),Human Rights IGOs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12849033,5,Agence France-Presse,,,,Egypt,30.0626,31.2497,141
17476542,2011-07-17,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12849235,1,Mist News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17476563,2011-07-17,Children (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12849275,6,Associated Press Newswires,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17476767,2011-07-17,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12850020,2,PNA (Philippines News Agency),Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17476823,2011-07-17,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12851232,1,Al Arabiya,,,,Egypt,30.0626,31.2497,141
17476824,2011-07-17,Activist (Egypt),"Human Rights NGOs,Nongovernmental Organizations / Activists,Nongovernmental Organization (International),Human Rights IGOs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12851287,2,The Tripoli Post,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17477921,2011-07-17,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,34140387,3,L' Orient-Le Jour,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17477929,2011-07-17,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,34140647,6,Horizons,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17478326,2011-07-18,Children (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12850162,6,Associated Press Newswires,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17478536,2011-07-18,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,"Obstruct passage, block",144,-7.5,Egypt,,Egypt,12850516,3,The New York Times,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,144
17478929,2011-07-18,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12851202,3,Trend News Agency (Azerbaijan),Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17479053,2011-07-18,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Egyptian Armed Forces,"Government,Military",Egypt,12851394,4,Reuters News,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17479178,2011-07-18,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12851586,1,Agence France-Presse,,,,Egypt,30.0626,31.2497,141
17479218,2011-07-18,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Cabinet / Council of Ministers / Advisors (Egypt),"Government,Cabinet,Executive",Egypt,12851690,3,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17479925,2011-07-18,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12855669,4,Al Arabiya,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17479926,2011-07-18,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12855669,5,Al Arabiya,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17480064,2011-07-18,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15688486,1,Mist News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17481834,2011-07-18,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Egyptian Armed Forces,"Government,Military",Egypt,34139091,3,All Africa,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17482823,2011-07-19,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12854312,2,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17482824,2011-07-19,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12854312,4,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17486052,2011-07-19,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,34134687,2,Le Monde,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17487740,2011-07-20,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12858466,3,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17488074,2011-07-20,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,12859171,3,Reuters News,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17490950,2011-07-21,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12860289,1,Agence France-Presse,,,,Egypt,30.0626,31.2497,141
17491031,2011-07-21,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12860429,4,Reuters News,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17491476,2011-07-21,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,12861132,1,Associated Press Newswires,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17491959,2011-07-21,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15685448,1,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17492199,2011-07-21,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15687140,1,Al Jazeera English,,,,Egypt,30.0626,31.2497,141
17492200,2011-07-21,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15687140,5,Al Jazeera English,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17494038,2011-07-21,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,34130040,1,All Africa,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17495070,2011-07-22,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15687854,1,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17495071,2011-07-22,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15687854,1,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17495633,2011-07-22,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15689058,2,BBC Monitoring Middle East,,,,Egypt,30.0626,31.2497,141
17495665,2011-07-22,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,"Obstruct passage, block",144,-7.5,Alexandria,"Local,Government,Municipal,Provincial",Egypt,15689114,1,Reuters News,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,144
17495663,2011-07-22,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Military Police (Egypt),"Government,Military",Egypt,15689114,1,Reuters News,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
17495666,2011-07-22,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,"Obstruct passage, block",144,-7.5,Egyptian Armed Forces,"Government,Military",Egypt,15689114,2,Reuters News,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,144
17495664,2011-07-22,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Police (Egypt),"Police,Government",Egypt,15689114,3,Reuters News,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
17495950,2011-07-22,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15691839,2,Al Arabiya,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17495951,2011-07-22,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15691839,4,Al Arabiya,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17497704,2011-07-22,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,34128152,1,All Africa,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17497844,2011-07-23,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,"Protest violently, riot",145,-7.5,Egyptian Armed Forces,"Government,Military",Egypt,15689651,1,Associated Press Newswires,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
17497842,2011-07-23,Military Police (Egypt),"Government,Military",Egypt,"Obstruct passage, block",144,-7.5,Unspecified Actor,Unspecified,,15689651,2,Associated Press Newswires,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,144
17497843,2011-07-23,Activist (Egypt),"Human Rights NGOs,Nongovernmental Organizations / Activists,Nongovernmental Organization (International),Human Rights IGOs",Egypt,"Obstruct passage, block",144,-7.5,Egypt,,Egypt,15689651,4,Associated Press Newswires,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,144
17497841,2011-07-23,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15689651,5,Associated Press Newswires,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17498304,2011-07-23,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15690387,4,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17498365,2011-07-23,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,"Obstruct passage, block",144,-7.5,Alexandria,"Local,Government,Municipal,Provincial",Egypt,15690435,2,Reuters News,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,144
17498364,2011-07-23,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Military Police (Egypt),"Government,Military",Egypt,15690435,2,Reuters News,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
17498579,2011-07-23,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15690911,4,All Africa,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17498800,2011-07-23,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Egyptian Armed Forces,"Government,Military",Egypt,15691251,1,Agence France-Presse,,,,Egypt,30.0626,31.2497,141
17498810,2011-07-23,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,"Protest violently, riot",145,-7.5,Military Police (Egypt),"Government,Military",Egypt,15691265,1,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
17498809,2011-07-23,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15691265,4,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17498863,2011-07-23,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Egyptian Armed Forces,"Government,Military",Egypt,15691373,1,Trend News Agency (Azerbaijan),,,,Egypt,30.0626,31.2497,141
17498864,2011-07-23,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15691373,2,Trend News Agency (Azerbaijan),,,,Egypt,30.0626,31.2497,141
17498874,2011-07-23,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15691395,1,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17498875,2011-07-23,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Police (Egypt),"Police,Government",Egypt,15691395,2,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17498883,2011-07-23,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,"Protest violently, riot",145,-7.5,Egyptian Armed Forces,"Government,Military",Egypt,15691398,3,BBC Monitoring Newsfile,,,,Egypt,30.0626,31.2497,145
17500329,2011-07-23,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,"Protest violently, riot",145,-7.5,Armed Gang (Egypt),Unidentified Forces,Egypt,34126077,1,APANEWS,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
17500328,2011-07-23,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,34126077,4,APANEWS,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17500435,2011-07-24,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15691804,1,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17500436,2011-07-24,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Police (Egypt),"Police,Government",Egypt,15691804,2,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17500684,2011-07-24,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15692234,6,The New York Times,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17500742,2011-07-24,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Police (Egypt),"Police,Government",Egypt,15692323,3,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17500762,2011-07-24,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Defense / Security Ministry (Egypt),"Defense / Security Ministry,Government,Executive",Egypt,15692352,2,Trend News Agency (Azerbaijan),Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17500822,2011-07-24,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15692535,1,All Africa,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17500823,2011-07-24,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Police (Egypt),"Police,Government",Egypt,15692535,2,All Africa,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17503515,2011-07-25,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Defense / Security Ministry (Egypt),"Defense / Security Ministry,Government,Executive",Egypt,15695874,2,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17505971,2011-07-25,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Egyptian Armed Forces,"Government,Military",Egypt,34183491,3,All Africa,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17506064,2011-07-26,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,"Protest violently, riot",145,-7.5,Criminal (Egypt),"Criminals / Gangs,Dissident",Egypt,15696925,1,Thai News Service,,,,Egypt,30.0626,31.2497,145
17506063,2011-07-26,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15696925,4,Thai News Service,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17511346,2011-07-27,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,"Protest violently, riot",145,-7.5,Unspecified Actor,Unspecified,,15703907,5,Agence France-Presse,,,,Egypt,30.0626,31.2497,145
17511723,2011-07-27,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15704706,1,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17511724,2011-07-27,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,"Protest violently, riot",145,-7.5,Military Police (Egypt),"Government,Military",Egypt,15704706,5,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
17518148,2011-07-29,Citizen (Syria),"Social,General Population / Civilian / Social",Syria,Demonstrate or rally,141,-6.5,Government (Syria),Government,Syria,15709890,6,Trend News Agency (Azerbaijan),Ad Dayr,,Muhafazat Qina,Egypt,25.3351,32.5823,141
17518400,2011-07-29,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15710549,5,Reuters News,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17518951,2011-07-29,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15711913,4,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17519168,2011-07-29,Men (Egypt),"Social,General Population / Civilian / Social",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,15712382,4,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17519382,2011-07-29,Armed Gang (Egypt),Unidentified Forces,Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,15718181,2,Al Jazeera English,,,,Egypt,30.0626,31.2497,145
17520937,2011-07-29,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,34173477,4,APANEWS,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17521123,2011-07-30,Muslim (Egypt),"Social,National Religious,International Religious,Muslim",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15712824,1,Australian Broadcasting Corporation (ABC) News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17521245,2011-07-30,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15713171,1,The Wall Street Journal,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17521269,2011-07-30,Armed Gang (Egypt),Unidentified Forces,Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,15713229,3,Agence France-Presse,,,,Egypt,30.0626,31.2497,145
17521774,2011-07-30,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15714403,5,Reuters News,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17523121,2011-07-31,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15714955,1,The Washington Post,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17523122,2011-07-31,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15714960,2,The Washington Post,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17523138,2011-07-31,Activist (Egypt),"Human Rights NGOs,Nongovernmental Organizations / Activists,Nongovernmental Organization (International),Human Rights IGOs",Egypt,"Obstruct passage, block",144,-7.5,Egypt,,Egypt,15714982,2,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,144
17523137,2011-07-31,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate for leadership change,1411,-6.5,Hosni Mubarak,"Criminals / Gangs,Dissident,Elite",Egypt,15714982,6,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,1411
